id,name,category,subcategory,address,lat,lng,phone,operating_hours,status,source_date
346,고색샛터,경로당,경로당,경기도 수원시 권선구 서둔로39번길 16,37.25557299,126.9830946,031-296-1345,,영업,2025-11-21
347,우림필유(아),경로당,경로당,경기도 수원시 권선구 고색로 8,37.24829373,126.9776671,031-227-4421,,영업,2025-11-21
348,태산3차(아),경로당,경로당,경기도 수원시 권선구 매송고색로533번길 7,37.24558024,126.9621044,031-295-1141,,영업,2025-11-21
349,상송마을주공 (아),경로당,경로당,경기도 수원시 권선구 오목천로 15,37.24042908,126.9639348,031-297-9823,,영업,2025-11-21
350,동남(아),경로당,경로당,경기도 수원시 권선구 권선로436번길 21,37.26221759,127.0000512,031-298-0338,,영업,2025-11-21
351,고색거산(아),경로당,경로당,경기도 수원시 권선구 고현로5번길 25,37.24786927,126.9860796,031-297-4744,,영업,2025-11-21
352,청구1차(아),경로당,경로당,경기도 수원시 권선구 오목천로39번길 8,37.24063524,126.9673533,031-227-3773,,영업,2025-11-21
353,청구2차(아),경로당,경로당,경기도 수원시 권선구 매송고색로506번길 17,37.24387727,126.9618517,031-890-3388,,영업,2025-11-21
354,대우푸르지오2단지,경로당,경로당,경기도 수원시 권선구 서수원로183번길 2,37.2435682,126.9685367,031-297-5284,,영업,2025-11-21
355,대우푸르지오1단지,경로당,경로당,경기도 수원시 권선구 서수원로 219,37.24657491,126.966953,031-278-8090,,영업,2025-11-21
356,상우(아),경로당,경로당,경기도 수원시 권선구 매송고색로 751-17,37.25347681,126.985929,031-227-2591,,영업,2025-11-21
357,가림리,경로당,경로당,경기도 수원시 권선구 매송고색로503번길 89,37.2465691,126.9564901,031-296-4560,,영업,2025-11-21
358,중보뜰,경로당,경로당,경기도 수원시 권선구 매송고색로804번길 67-27,37.25176507,126.9924868,031-291-8883,,영업,2025-11-21
359,영조(아),경로당,경로당,경기도 수원시 권선구 서수원로 161-11,37.24096931,126.9688658,031-298-5322,,영업,2025-11-21
360,남광하우스토리(아),경로당,경로당,경기도 수원시 권선구 삼천병마로1598번길 28-16,37.24528057,126.965398,031-291-0199,,영업,2025-11-21
361,서희스타힐스A,경로당,경로당,경기도 수원시 권선구 온정로9번길 36,37.24859182,126.9619028,,,영업,2025-11-21
362,꿈에그린(아),경로당,경로당,경기도 수원시 권선구 서수원로 99,37.23649593,126.9738967,031-291-7338,,영업,2025-11-21
363,서호,경로당,경로당,경기도 수원시 권선구 서호로 138,37.27169572,126.9860261,031-291-9179,,영업,2025-11-21
364,서호(여),경로당,경로당,경기도 수원시 권선구 서호로115번길 5,37.26970004,126.9863588,031-292-3598,,영업,2025-11-21
365,벌터,경로당,경로당,경기도 수원시 권선구 세화로141번길 30-8,37.26473379,126.9926144,031-294-0982,,영업,2025-11-21
366,성일(아),경로당,경로당,경기도 수원시 권선구 여기산로 42,37.28063333,126.978832,031-291-5033,,영업,2025-11-21
367,여기산,경로당,경로당,경기도 수원시 권선구 여기산로16번길 17,37.27893771,126.9795813,031-292-1026,,영업,2025-11-21
368,웃거리,경로당,경로당,경기도 수원시 권선구 서둔로269번길 12,37.27528195,126.9782603,031-297-0079,,영업,2025-11-21
369,센트라우스(아),경로당,경로당,경기도 수원시 권선구 세화로168번길 15,37.26708679,126.9948147,031-298-8141,,영업,2025-11-21
370,골말,경로당,경로당,경기도 수원시 권선구 상탑로21번길 35-9,37.27226662,126.9726325,031-292-9504,,영업,2025-11-21
371,북탑,경로당,경로당,경기도 수원시 권선구 서둔로199번길 10,37.26923592,126.9789953,031-291-3457,,영업,2025-11-21
372,청산,경로당,경로당,경기도 수원시 권선구 상탑로53번길 28-1,37.27291115,126.9769335,031-293-7642,,영업,2025-11-21
373,탑동삼성(아),경로당,경로당,경기도 수원시 권선구 탑동로58번길 8,37.27463191,126.974912,031-295-0050,,영업,2025-11-21
374,탑동우방(아),경로당,경로당,경기도 수원시 권선구 효탑로 50,37.26824476,126.973548,031-295-1377,,영업,2025-11-21
375,참누리파크,경로당,경로당,경기도 수원시 권선구 서둔로 270-6,37.27497732,126.9793449,031-291-1909,,영업,2025-11-21
376,희성연인(아),경로당,경로당,경기도 수원시 권선구 상탑로 121,37.27150015,126.9842567,031-277-9869,,영업,2025-11-21
377,진흥,경로당,경로당,경기도 수원시 권선구 여기산로16번길 17,37.27893771,126.9795813,031-299-3358,,영업,2025-11-21
378,하구운,경로당,경로당,경기도 수원시 권선구 구운로45번길 59-46,37.27633721,126.9728354,031-295-7926,,영업,2025-11-21
379,구운강남(아),경로당,경로당,경기도 수원시 권선구 수성로 18,37.28202132,126.9761303,031-292-9263,,영업,2025-11-21
380,삼환(아),경로당,경로당,경기도 수원시 권선구 수성로 47,37.28332815,126.9787626,031-294-4775,,영업,2025-11-21
381,선경(아),경로당,경로당,경기도 수원시 권선구 여기산로 19,37.27914277,126.9780152,031-293-1521,,영업,2025-11-21
382,상구운,경로당,경로당,경기도 수원시 권선구 수인로 324-11,37.28584442,126.9690896,031-295-0092,,영업,2025-11-21
383,LD코오롱(아),경로당,경로당,경기도 수원시 권선구 일월천로16번길 39,37.28521808,126.9750805,031-298-2900,,영업,2025-11-21
384,성원(아),경로당,경로당,경기도 수원시 권선구 일월천로4번길 74,37.28356373,126.9757376,031-295-1009,,영업,2025-11-21
385,구운청구(아),경로당,경로당,경기도 수원시 권선구 수성로35번길 60,37.28565768,126.976748,031-298-1119,,영업,2025-11-21
386,군들,경로당,경로당,경기도 수원시 권선구 구운로45번길 8-32,37.27755469,126.971299,031-278-0076,,영업,2025-11-21
387,서수원엠코타운,경로당,경로당,경기도 수원시 권선구 구운로47번길 59,37.27758773,126.9697329,031-298-7224,,영업,2025-11-21
388,상촌,경로당,경로당,경기도 수원시 권선구 금곡로 5-9,37.26829806,126.9381557,031-298-0062,,영업,2025-11-21
389,신미주(아),경로당,경로당,경기도 수원시 권선구 금호로15번길 15,37.27006264,126.9529947,031-294-3323,,영업,2025-11-21
390,거산(아),경로당,경로당,경기도 수원시 권선구 서수원로591번길 43,37.27791647,126.9527875,031-291-6385,,영업,2025-11-21
391,삼익1차(아),경로당,경로당,경기도 수원시 권선구 금호로 45,37.26982307,126.9563518,031-296-4337,,영업,2025-11-21
392,금곡강남(아),경로당,경로당,경기도 수원시 권선구 서수원로 607,37.27921412,126.9536247,031-292-1977,,영업,2025-11-21
393,삼익3차(아),경로당,경로당,경기도 수원시 권선구 서수원로 589,37.27735377,126.9548596,031-291-8197,,영업,2025-11-21
394,LG빌리지 1단지(아),경로당,경로당,경기도 수원시 권선구 금곡로31번길 7,37.27028879,126.9374039,031-297-5870,,영업,2025-11-21
395,LG빌리지 중앙,경로당,경로당,경기도 수원시 권선구 금곡로73번길 33,37.27429218,126.9366918,031-297-3083,,영업,2025-11-21
396,LG빌리지 3 ·4단지(아),경로당,경로당,경기도 수원시 권선구 금곡로73번길 71,37.27492749,126.9346695,031-297-5871,,영업,2025-11-21
397,일신건영(아),경로당,경로당,경기도 수원시 권선구 매곡로 68,37.27051615,126.9551341,031-293-0089,,영업,2025-11-21
398,수원호매실 휴먼시아 4단지,경로당,경로당,경기도 수원시 권선구 금곡로 137,37.27530097,126.9463092,031-278-5103,,영업,2025-11-21
399,호매실역서희스타힐스(아),경로당,경로당,경기도 수원시 권선구 금곡로 46,37.27139348,126.9391637,031-296-1196,,영업,2025-11-21
400,와이시티(아),경로당,경로당,경기도 수원시 권선구 금곡로 20,37.2691202,126.9394371,031-295-1230,,영업,2025-11-21
401,가온마을3단지 아파트,경로당,경로당,경기도 수원시 권선구 서수원로577번길 263,37.27621055,126.9431827,031-295-3456,,영업,2025-11-21
402,수원호매실 휴먼시아 8단지,경로당,경로당,경기도 수원시 권선구 금곡로140번길 29,37.27202406,126.9457173,031-291-8850,,영업,2025-11-21
403,호반베르디움더센트럴,경로당,경로당,경기도 수원시 권선구 매곡로 43,37.26972407,126.9517634,031-292-4974,,영업,2025-11-21
404,모아미래도(아),경로당,경로당,경기도 수원시 권선구 서수원로577번길 341,37.27629658,126.9370964,031-292-3664,,영업,2025-11-21
405,호반써밋 수원A,경로당,경로당,경기도 수원시 권선구 매곡로 67,37.27078788,126.9532096,,,영업,2025-11-21
406,LH수원당수2단지(아),경로당,경로당,경기도 수원시 권선구 당수1로 15,37.280539,126.943709768,,,영업,2025-11-21
407,노림,경로당,경로당,경기도 수원시 권선구 매실로 47-19,37.26858587,126.9560564,031-293-7233,,영업,2025-11-21
408,자목,경로당,경로당,경기도 수원시 권선구 칠보로88번길 90,37.26377942,126.9452684,031-227-6555,,영업,2025-11-21
409,두암,경로당,경로당,경기도 수원시 권선구 칠보로241번길 11-3,37.26961339,126.9588378,031-294-2242,,영업,2025-11-21
410,삼익2차(아),경로당,경로당,경기도 수원시 권선구 매실로 61,37.26876281,126.9578151,031-297-1472,,영업,2025-11-21
411,호매실GS(아),경로당,경로당,경기도 수원시 권선구 매실로 70,37.26832937,126.9584686,031-297-0780,,영업,2025-11-21
412,쌍용(아),경로당,경로당,경기도 수원시 권선구 매실로19번길 19,37.26799606,126.9526794,031-295-8508,,영업,2025-11-21
413,매실,경로당,경로당,경기도 수원시 권선구 칠보로129번길 12,37.26662084,126.9532395,031-294-4573,,영업,2025-11-21
414,수원호매실 휴먼시아 7단지,경로당,경로당,경기도 수원시 권선구 금곡로102번길 126,37.2696826,126.9426206,031-227-0750,,영업,2025-11-21
415,수원호매실 휴먼시아 16단지,경로당,경로당,경기도 수원시 권선구 호매실로165번길 30,37.25952806,126.9549755,031-293-7001,,영업,2025-11-21
416,수원호매실 휴먼시아 15단지,경로당,경로당,경기도 수원시 권선구 호매실로165번길 70,37.26014366,126.9520027,031-278-6818,,영업,2025-11-21
417,능실마을19단지아파트,경로당,경로당,경기도 수원시 권선구 호매실로166번길 63,37.26089053,126.9619121,031-291-0522,,영업,2025-11-21
418,호매실마을13단지 아파트,경로당,경로당,경기도 수원시 권선구 호매실로218번길 111,37.26552551,126.9582106,031-227-9007,,영업,2025-11-21
419,호매실 엔루체(아),경로당,경로당,경기도 수원시 권선구 호매실로166번길 70,37.25790977,126.9607499,031-291-0935,,영업,2025-11-21
420,능실마을22단지(아),경로당,경로당,경기도 수원시 권선구 호매실로166번길 10,37.2584856,126.9580288,031-292-3452,,영업,2025-11-21
421,칠보마을9단지(아),경로당,경로당,경기도 수원시 권선구 금곡로140번길 73,37.27063433,126.9457823,031-292-9996,,영업,2025-11-21
422,한양수자인파크원(아),경로당,경로당,경기도 수원시 권선구 칠보로 102,37.26579489,126.9504304,,,영업,2025-11-21
423,능실마을21단지(아),경로당,경로당,경기도 수원시 권선구 호매실로 103,37.25495746,126.9614482,,,영업,2025-11-21
424,호매실벨섬시티14단지(아),경로당,경로당,경기도 수원시 권선구 호매실로218번길 22,37.26320212,126.9580836,031-292-3471,,영업,2025-11-21
425,힐스테이트호매실(아),경로당,경로당,경기도 수원시 권선구 호매실로 166번길 33,37.25946354,126.9578915,,,영업,2025-11-21
426,88경로당,경로당,경로당,경기도 수원시 권선구 권선로699번길 24-7,37.26021334,127.0287272,031-233-8988,,영업,2025-11-21
427,제일,경로당,경로당,경기도 수원시 권선구 장다리로 97,37.25903283,127.0212921,031-224-3885,,영업,2025-11-21
428,장수,경로당,경로당,경기도 수원시 권선구 권중로7번길 18,37.25632142,127.0339848,031-224-3793,,영업,2025-11-21
429,풍림신안(아),경로당,경로당,경기도 수원시 권선구 권중로 31,37.25425547,127.0328403,031-225-0484,,영업,2025-11-21
430,권선현대(아),경로당,경로당,경기도 수원시 권선구 매탄로 11,37.25343514,127.0377487,031-224-1719,,영업,2025-11-21
431,삼천리2차(아),경로당,경로당,경기도 수원시 권선구 매탄로 25,37.25393429,127.0383943,031-239-5767,,영업,2025-11-21
432,중앙,경로당,경로당,경기도 수원시 권선구 세지로112번길 25-18,37.26207315,127.0211389,031-225-4221,,영업,2025-11-21
433,SK-View,경로당,경로당,경기도 수원시 권선구 권선로694번길 25,37.25793158,127.0270041,031-223-6265,,영업,2025-11-21
434,권선,경로당,경로당,경기도 수원시 권선구 권선로668번길 35-9,37.25814927,127.0240969,031-221-8445,,영업,2025-11-21
435,두산동아(아),경로당,경로당,경기도 수원시 권선구 덕영대로1217번길 24,37.24952802,127.0248129,031-236-9176,,영업,2025-11-21
436,화성대(아),경로당,경로당,경기도 수원시 권선구 경수대로168번길 79,37.24099846,127.0220958,031-232-4449,,영업,2025-11-21
437,삼성(아),경로당,경로당,경기도 수원시 권선구 경수대로302번길 29,37.25347243,127.0230507,031-232-9942,,영업,2025-11-21
438,벽산한성(아),경로당,경로당,경기도 수원시 권선구 권중로 99,37.2502654,127.0293124,031-233-5350,,영업,2025-11-21
439,유원보성(아),경로당,경로당,경기도 수원시 권선구 권중로 110,37.24936678,127.027081,031-223-6515,,영업,2025-11-21
440,성지(아),경로당,경로당,경기도 수원시 권선구 경수대로302번길 32,37.25271498,127.0222966,031-222-1673,,영업,2025-11-21
441,신우(아),경로당,경로당,경기도 수원시 권선구 권중로 82,37.25155568,127.0290273,031-225-1676,,영업,2025-11-21
442,신동아대원(아),경로당,경로당,경기도 수원시 권선구 권중로 136,37.2489819,127.0319455,031-236-2013,,영업,2025-11-21
443,신현대(아),경로당,경로당,경기도 수원시 권선구 권광로27번길 22,37.25088405,127.0266971,031-234-1028,,영업,2025-11-21
444,한효(아),경로당,경로당,경기도 수원시 권선구 세권로196번길 22,37.25417778,127.0247744,,,영업,2025-11-21
445,한양(아),경로당,경로당,경기도 수원시 권선구 경수대로302번길 22,37.25312179,127.021354,031-221-2309,,영업,2025-11-21
446,삼천리1차(아),경로당,경로당,경기도 수원시 권선구 권광로27번길 62,37.25138774,127.0245752,031-221-8017,,영업,2025-11-21
447,벽산(아),경로당,경로당,경기도 수원시 권선구 권중로 158,37.25066853,127.0330675,031-236-5359,,영업,2025-11-21
448,권선자이 e편안세상,경로당,경로당,경기도 수원시 권선구 권광로 55,37.25497896,127.0257724,031-898-6236,,영업,2025-11-21
449,신명아파트,경로당,경로당,경기도 수원시 권선구 경수대로302번길 7,37.25427246,127.0216458,031-225-6317,,영업,2025-11-21
450,아이파크시티 1단지,경로당,경로당,경기도 수원시 권선구 동수원로145번길 74,37.24516839,127.0261685,031-296-6635,,영업,2025-11-21
451,아이파크시티 3단지,경로당,경로당,경기도 수원시 권선구 동수원로145번길 73,37.24155652,127.0254506,031-223-7090,,영업,2025-11-21
452,아이파크시티 2단지,경로당,경로당,경기도 수원시 권선구 동수원로145번길 23,37.2432788,127.0285433,031-221-9953,,영업,2025-11-21
453,아이파크시티 4단지,경로당,경로당,경기도 수원시 권선구 동수원로145번길 23,37.2432788,127.0285433,031-221-1051,,영업,2025-11-21
454,아이파크시티 5 ·6단지,경로당,경로당,경기도 수원시 권선구 곡선로 20,37.23920692,127.0272375,031-898-9237,,영업,2025-11-21
455,아이파크시티7단지,경로당,경로당,경기도 수원시 권선구 덕영대로1190번길 100,37.24469781,127.0194358,031-224-2939,,영업,2025-11-21
456,아이파크시티8단지,경로당,경로당,경기도 수원시 권선구 동수원로 177번길 40,37.246683,127.0301424,,,영업,2025-11-21
457,권선3지구현대 (아),경로당,경로당,경기도 수원시 권선구 세권로316번길 49,37.24936098,127.0374412,031-232-3020,,영업,2025-11-21
458,안용,경로당,경로당,경기도 수원시 권선구 동수원로146번길 16-10,37.24340084,127.0322639,031-231-9521,,영업,2025-11-21
459,곡반정,경로당,경로당,경기도 수원시 권선구 곡반정로19번길 47,37.23404567,127.0250693,031-237-0890,,영업,2025-11-21
460,권선삼성(아),경로당,경로당,경기도 수원시 권선구 곡선로50번길 73,37.23528389,127.0282254,031-308-3996,,영업,2025-11-21
461,일신우남(아),경로당,경로당,경기도 수원시 권선구 덕영대로1323번길 26-7,37.24744578,127.0366836,031-234-3402,,영업,2025-11-21
462,곡반정아이파크,경로당,경로당,경기도 수원시 권선구 곡선로50번길 48,37.23714843,127.028588,031-309-8825,,영업,2025-11-21
463,한솔(아),경로당,경로당,경기도 수원시 권선구 동수원로58번길 21,37.23579054,127.0267427,031-226-0585,,영업,2025-11-21
464,대우(아),경로당,경로당,경기도 수원시 권선구 동탄원천로813번길 16,37.24853085,127.0388384,031-224-3766,,영업,2025-11-21
465,권선3지구 상록 5단지(아),경로당,경로당,경기도 수원시 권선구 세권로304번길 47,37.2498925,127.0363279,031-225-8740,,영업,2025-11-21
466,권선3지구 주공1단지(아),경로당,경로당,경기도 수원시 권선구 덕영대로1323번길 25-8,37.24779254,127.0350826,031-236-2991,,영업,2025-11-21
467,대림(아),경로당,경로당,경기도 수원시 권선구 덕영대로1323번길 26-31,37.24716651,127.0379504,031-233-3352,,영업,2025-11-21
468,권선3지구 상록3단지(아),경로당,경로당,경기도 수원시 권선구 세권로316번길 15,37.25065029,127.0379953,031-304-5384,,영업,2025-11-21
469,권선3지구 주공3단지(아),경로당,경로당,경기도 수원시 권선구 세권로 334,37.25055638,127.0402423,031-302-9083,,영업,2025-11-21
470,써미트빌(아),경로당,경로당,경기도 수원시 권선구 덕영대로1323번길 26-24,37.24657759,127.0371014,031-235-1369,,영업,2025-11-21
471,권선우남1차(아),경로당,경로당,경기도 수원시 권선구 덕영대로1323번길 25-33,37.2476202,127.0340391,031-238-3402,,영업,2025-11-21
472,수원하늘채더퍼스트1단지(아),경로당,경로당,경기도 수원시 권선구 망포로 13,37.2431221,127.0357257,,,영업,2025-11-21
473,수원하늘채더퍼스트2단지(아),경로당,경로당,경기도 수원시 권선구 망포로 14,37.23979437,127.0350404,,,영업,2025-11-21
474,입북,경로당,경로당,경기도 수원시 권선구 입북로 35-4,37.29500296,126.9590822,031-292-7098,,영업,2025-11-21
475,벌터,경로당,경로당,경기도 수원시 권선구 서수원로594번길 174,37.28266118,126.9604346,031-293-6701,,영업,2025-11-21
476,웅비(아),경로당,경로당,경기도 수원시 권선구 입북로 65,37.29727414,126.9581294,031-293-1604,,영업,2025-11-21
477,당수,경로당,경로당,경기도 수원시 권선구 당진로 21-3,37.29099244,126.9402177,031-419-9652,,영업,2025-11-21
478,삼정1단지(아),경로당,경로당,경기도 수원시 권선구 당진로14번길 37,37.290514,126.9427948,031-416-7357,,영업,2025-11-21
479,삼정2단지(아),경로당,경로당,경기도 수원시 권선구 당진로14번길 46,37.28951109,126.9440043,031-416-7377,,영업,2025-11-21
480,인정프린스(아),경로당,경로당,경기도 수원시 권선구 당진로15번길 53,37.29198665,126.9382951,031-419-1532,,영업,2025-11-21
481,한라비발디 1단지(아),경로당,경로당,경기도 수원시 권선구 당진로15번길 19-10,37.29089022,126.9389086,031-503-0259,,영업,2025-11-21
482,한라비발디 2단지(아),경로당,경로당,경기도 수원시 권선구 당진로31번길 16,37.29214781,126.9401594,031-503-3015,,영업,2025-11-21
483,LH수원당수1단지(아),경로당,경로당,경기도 수원시 권선구 당수로 130번길 13,37.28450744,126.945866,,,영업,2025-11-21
484,서수원자이(아),경로당,경로당,경기도 수원시 권선구 입북로 50,37.29606585,126.9596717,031-278-3266,,영업,2025-11-21
485,서수원 쌍용스윗닷홈,경로당,경로당,경기도 수원시 권선구 당진로31번길 51-20,37.29215716,126.9370073,031-437-0237,,영업,2025-11-21
486,입북동푸르지오2단지(아),경로당,경로당,경기도 수원시 권선구 입북로77번길 61,37.29928707,126.9522119,031-298-5400,,영업,2025-11-21
487,입북동푸르지오1단지(아),경로당,경로당,경기도 수원시 권선구 입북로77번길 62,37.29991696,126.9541915,031-292-5666,,영업,2025-11-21
488,팔창,경로당,경로당,경기도 수원시 팔달구 행궁로 63 (팔달로3가),37.27698676,127.0158185,031-245-7274,,영업,2025-11-21
489,영동시장,경로당,경로당,경기도 수원시 팔달구 수원천로255번길 6 (영동),37.27681569,127.0186603,031-243-0074,,영업,2025-11-21
490,남향동,경로당,경로당,경기도 수원시 팔달구 창룡대로 43 (매향동),37.28290907,127.0207764,031-255-9453,,영업,2025-11-21
491,신풍동,경로당,경로당,경기도 수원시 팔달구 화서문로16번길 70 (신풍동),37.28316546,127.0100181,031-241-3989,,영업,2025-11-21
492,북수동,경로당,경로당,경기도 수원시 팔달구 화서문로75번길 5 (북수동),37.28626965,127.016322,031-258-0043,,영업,2025-11-21
493,장안,경로당,경로당,경기도 수원시 팔달구 화서문로31번길 13 (장안동),37.28551872,127.0108916,031-244-5569,,영업,2025-11-21
494,신안동,경로당,경로당,경기도 수원시 팔달구 신풍로 38-8 (신풍동),37.2842461,127.0149416,031-244-7922,,영업,2025-11-21
495,한데우물,경로당,경로당,경기도 수원시 팔달구 행궁로26번길 21 (남창동),37.27956731,127.0138809,070-8111-7393,,영업,2025-11-21
496,중동,경로당,경로당,경기도 수원시 팔달구 정조로742번길 20 (구천동),37.27414143,127.0178502,031-256-2269,,영업,2025-11-21
497,남수연화,경로당,경로당,경기도 수원시 팔달구 창룡대로30번길 9 (남수동),37.28148365,127.0201055,031-207-8966,,영업,2025-11-21
498,교동,경로당,경로당,경기도 수원시 팔달구 향교로 136-3 (교동),37.27291605,127.0150137,031-239-7754,,영업,2025-11-21
499,매교,경로당,경로당,경기도 수원시 팔달구 매산로126번길 46-14 (매교동),37.26989124,127.0144555,031-234-5803,,영업,2025-11-21
500,문화맨션,경로당,경로당,"경기도 수원시 팔달구 정조로 659 (매교동, 문화맨션아파트)",37.26767771,127.0160956,031-232-4313,,영업,2025-11-21
501,연향예스빌(아),경로당,경로당,"경기도 수원시 팔달구 정조로 687 (매교동, 연향예스빌아파트)",37.26990079,127.0171388,031-238-0170,,영업,2025-11-21
502,건영캐스빌(아),경로당,경로당,"경기도 수원시 팔달구 매산로130번길 15 (매교동, 건영캐스빌아파트)",37.27133359,127.015469,031-234-9431,,영업,2025-11-21
503,매교역 푸르지오SKVIEW(아) 제1,경로당,경로당,경기도 수원시 팔달구 인계로 20,37.26773652,127.0204311,031-238-3601,,영업,2025-11-21
504,매교역 푸르지오SKVIEW(아) 제2,경로당,경로당,경기도 수원시 팔달구 인계로 20,37.26773652,127.0204311,031-238-3601,,영업,2025-11-21
505,힐스테이트푸르지오 수원(아) 제1경로당,경로당,경로당,경기도 수원시 팔달구 효원로 93번길 33,37.26833327,127.0117486,031-233-2586,,영업,2025-11-21
506,힐스테이트푸르지오 수원(아) 제2경로당,경로당,경로당,경기도 수원시 팔달구 효원로 93번길 34,37.26833327,127.0117486,031-233-2586,,영업,2025-11-21
507,매산,경로당,경로당,경기도 수원시 팔달구 매산로 61-5 (매산로3가),37.2693964,127.0075586,031-256-5985,,영업,2025-11-21
508,역전시장,경로당,경로당,경기도 수원시 팔달구 매산로 2-10 (매산로1가),37.26630163,127.0023389,031-256-2145,,영업,2025-11-21
509,매산3가,경로당,경로당,경기도 수원시 팔달구 갓매산로1번길 17 (매산로3가),37.26555833,127.0073225,031-239-9964,,영업,2025-11-21
510,대한대우(아),경로당,경로당,"경기도 수원시 팔달구 권선로 477 (매산로2가, 대한대우아파트)",37.26457142,127.0033544,031-226-9578,,영업,2025-11-21
511,효원,경로당,경로당,경기도 수원시 팔달구 세류로83번길 36-11 (매산로 3가),37.26760747,127.008867,070-7721-0012,,영업,2025-11-21
512,고등분회,경로당,경로당,경기도 수원시 팔달구 고등로71번길 24-3 (고등동),37.27465494,127.0048002,031-247-3370,,영업,2025-11-21
513,고등촌,경로당,경로당,경기도 수원시 팔달구 고등로72번길 20-8 (고등동),37.27247054,127.0045974,031-255-5790,,영업,2025-11-21
514,수원고등LH2단지,경로당,경로당,경기도 수원시 팔달구 고등로 8(고등동),37.27243148,126.9981514,031-256-2201,,영업,2025-11-21
515,수원역 푸르지오자이 제1,경로당,경로당,"경기도 수원시 팔달구 고등로 15, 107동(고등동)",37.27498308,126.9988894,031-242-4086,,영업,2025-11-21
516,수원역 푸르지오자이 제2,경로당,경로당,"경기도 수원시 팔달구 고등로 15, 119동(고등동)",37.27498308,126.9988894,031-242-4086,,영업,2025-11-21
517,수원역 푸르지오자이 제3,경로당,경로당,"경기도 수원시 팔달구 고등로 15, 135동(고등동)",37.27498308,126.9988894,031-242-4086,,영업,2025-11-21
518,화서1동,경로당,경로당,경기도 수원시 팔달구 팔달로119번길 64 (화서동),37.27948937,127.0000746,031-255-7749,,영업,2025-11-21
519,벽산(아),경로당,경로당,"경기도 수원시 팔달구 팔달로165번길 39 (화서동, 벽산아파트)",37.28341893,127.0037575,031-257-9559,,영업,2025-11-21
520,영광(아),경로당,경로당,"경기도 수원시 팔달구 덕영대로757번길 10 (화서동, 영광아파트)",37.27908671,126.9936223,031-257-4680,,영업,2025-11-21
521,서문,경로당,경로당,경기도 수원시 팔달구 팔달로173번길 14-13 (화서동),37.28426617,127.0060807,031-243-1988,,영업,2025-11-21
522,화서맨션,경로당,경로당,"경기도 수원시 팔달구 화양로 40 (화서동, 화서맨션)",37.28205568,126.9969739,031-255-1356,,영업,2025-11-21
523,벽산블루밍푸른숲(아),경로당,경로당,"경기도 수원시 팔달구 화양로50번길 30 (화서동, 화서블루밍푸른숲아파트)",37.28186838,127.0010742,031-256-1744,,영업,2025-11-21
524,동말,경로당,경로당,경기도 수원시 팔달구 동말로 24-6 (화서동),37.27749767,126.9969382,031-207-6030,,영업,2025-11-21
525,서화,경로당,경로당,경기도 수원시 팔달구 팔달로153번길 4(화서동),37.28218353,127.0054754,031-248-0316,,영업,2025-11-21
526,신동아(아),경로당,경로당,"경기도 수원시 팔달구 화산로 24 (화서동, 꽃뫼버들마을신동아아파트)",37.28735315,126.9865626,031-298-8447,,영업,2025-11-21
527,화서3단지(아),경로당,경로당,"경기도 수원시 팔달구 덕영대로697번길 47 (화서동, 화서3단지주공아파트)",37.28590151,126.9931075,031-256-5421,,영업,2025-11-21
528,화서4단지(아),경로당,경로당,"경기도 수원시 팔달구 덕영대로697번길 48 (화서동, 화서4단지주공아파트)",37.28454429,126.9919725,031-244-6685,,영업,2025-11-21
529,화서5단지(아),경로당,경로당,"경기도 수원시 팔달구 덕영대로697번길 48 (화서동, 화서5단지주공아파트)",37.28454429,126.9919725,031-246-8960,,영업,2025-11-21
530,한진현대(아),경로당,경로당,"경기도 수원시 팔달구 덕영대로735번길 18 (화서동, 화서한진현대아파트)",37.28135952,126.9925868,031-254-5877,,영업,2025-11-21
531,꽃뫼노을마을풍림(아),경로당,경로당,"경기도 수원시 팔달구 수성로157번길 75 (화서동, 풍림아파트)",37.28937296,126.9877365,031-247-7760,,영업,2025-11-21
532,꽃뫼버들마을LG(아),경로당,경로당,"경기도 수원시 팔달구 정자천로32번길 20 (화서동, 엘지아파트)",37.28814171,126.9799879,031-298-3098,,영업,2025-11-21
533,꽃뫼,경로당,경로당,경기도 수원시 팔달구 수성로 157번길 27-18,37.2876746,126.989026,031-269-0098,,영업,2025-11-21
534,꽃뫼양지마을대우(아),경로당,경로당,"경기도 수원시 팔달구 수성로101번길 20 (화서동, 대우아파트)",37.28482111,126.9848459,031-307-2021,,영업,2025-11-21
535,꽃뫼버들마을진흥(아),경로당,경로당,"경기도 수원시 팔달구 화산로 57 (화서동, 꽃뫼버들마을진흥아파트)",37.29004452,126.983488,031-298-2210,,영업,2025-11-21
536,꽃뫼버들마을코오롱(아),경로당,경로당,"경기도 수원시 팔달구 일월로18번길 4-26 (화서동, 꽃뫼버들마을코오롱아파트)",37.28477479,126.9815658,031-298-0434,,영업,2025-11-21
537,꽃뫼버들마을금강(아),경로당,경로당,"경기도 수원시 팔달구 정자천로32번길 27 (화서동, 꽃뫼버들마을금강아파트)",37.28846452,126.9826268,031-298-9409,,영업,2025-11-21
538,꽃뫼양지마을현대(아),경로당,경로당,"경기도 수원시 팔달구 화산로17번길 6 (화서동, 현대아파트)",37.28737744,126.9855012,031-890-6117,,영업,2025-11-21
